,Customer Care Address,Manufacturer,discount,image,productname,selling_price,stylist_notes,sub_category,Colour,Design,Design Length,Design Width,Gross Weight,Material,Sales Package,Surface Finish,Theme,Width,Length,Age Group,Alarm Clock,Case Color,Case Material,Case Shape,Dial Color,Disclamer,Gender,Glass Material,Strap Color,Strap Material,Warranty,Warranty Instructions,Warranty Time,Earring Length,Earring Width,Gemstone Colour,Necklace Length,Chain Length,Pendant Length,Pendant Width,Necklace Width,Size,Stone Weight,Gold Weight,Stone-Weight,Diamond Weight,Hath Phool Bracelet Length,Hath Phool Design Length,Hath Phool Design Width,Hath Phool Length,Hath Phool Ring Design Length,Hath Phool Ring Design Width,Long Necklace Design Length,Long Necklace Design Width,Long Necklace Length,Long Necklace Pendant Length,Long Necklace Pendant Width,Maang Tika Design Length,Small Necklace Design Length,Small Necklace Diameter,Small Necklace Length,Small Necklace Pendant Length,Small Necklace Pendant Width,Small Necklace Width,Maang Tika Chain Length,Maang Tika Side Chain Length,Small Necklace Design Width,Diameter
681,"Voylla Fashions Pvt Ltd J 449-450., RIICO Industrial Area Sitapura Near Chatrala Circle Jaipur, Rajasthan-302022; Phone: +91 76761 11022; Email: help@voylla.com","Voylla Fashions Pvt Ltd, Address: J 449-450., RIICO Industrial Area Sitapura Near Chatrala Circle Jaipur, Rajasthan-302022; Phone: +91 76761 11022; Email: help@voylla.com",450.0,"['https://images.voylla.com/i/967917/large/stylish-voylla-logo-designed-necklace-vmjai22454-ms-20200130-24340-3zbrxf.jpg', 'https://images.voylla.com/i/967918/large/stylish-voylla-logo-designed-necklace-vmjai22454-20200130-24340-cl8o4n.jpg', 'https://images.voylla.com/i/967919/large/stylish-voylla-logo-designed-necklace-vmjai22454-20200130-24340-1l0xn7v.jpg', 'https://images.voylla.com/i/967920/large/stylish-voylla-logo-designed-necklace-vmjai22454-20200130-24340-1t0t3ei.jpg', 'https://images.voylla.com/voylla_iso_cert_13_08_19.jpg']",Stylish Voylla Logo Designed Necklace,649.0,"Stand out from the crowd with this breathtaking necklace from the house of Voylla. Featuring a classy Voylla logo design with green enamel work. Team this pair with your favourite outfit.

This piece of jewelry comes with the Voylla assurance of quality and durability.

Caring for your fashion jewelry: We, at Voylla, take care of every piece of jewelry so that you don't spend hours caring for them. But do remember, fashion jewelry lasts longer when kept dry and free of chemicals. Follow this simple rule: Your jewelry should be the last thing you put on and the first thing you take off.",Necklace,Gold,Geometric,5.72 cm (2.25 inches),3.81 cm (1.5 inches),22.65 gms,Brass,1 Necklace,Enamel,Classic,,,,,,,,,,,,,,,,,,,,60.96 cm (24.0 inches),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,"Voylla Fashions Pvt Ltd J 449-450., RIICO Industrial Area Sitapura Near Chatrala Circle Jaipur, Rajasthan-302022; Phone: +91 76761 11022; Email: help@voylla.com","Voylla Fashions Pvt Ltd, Address: J 449-450., RIICO Industrial Area Sitapura Near Chatrala Circle Jaipur, Rajasthan-302022; Phone: +91 76761 11022; Email: help@voylla.com",450.0,"['https://images.voylla.com/i/1005444/large/crystal-decked-statement-necklace-rjdel20014-20210131-13144-h1c3z9.jpg', 'https://images.voylla.com/i/1005445/large/crystal-decked-statement-necklace-rjdel20014-20210131-13144-usux6t.jpg', 'https://images.voylla.com/i/1005446/large/crystal-decked-statement-necklace-rjdel20014-20210131-13144-1y36hpe.jpg', 'https://images.voylla.com/voylla_iso_cert_13_08_19.jpg', 'https://images.voylla.com/voylla_store_map_13_08_19.jpg']",Crystal Decked Statement Necklace ,649.0,"This black bold statement necklace is a unique pick for all fashionistas. Featuring central triangular design decked with crystal it will surely lend you a look worth flaunting.

This piece of jewelry comes with the Voylla assurance of quality and durability.

Caring for your fashion jewelry: We at Voylla take care of every piece of jewelry so that you don't need to spend hours caring for them. But do remember, fashion jewelry lasts longer when kept dry and free of chemicals. Follow this simple rule: Your jewelry should be the last thing you put on and the first thing you take off.  
",Necklace,Black,Geometric,6.35 cm (2.5 inches),6.35 cm (2.5 inches),77.86 gms,Alloy,1 Necklace,Textured,Classic,,,,,,,,,,,,,,,,,,,,41.91 cm (16.5 inches),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,"Voylla Fashions Pvt Ltd J 449-450., RIICO Industrial Area Sitapura Near Chatrala Circle Jaipur, Rajasthan-302022; Phone: +91 76761 11022; Email: help@voylla.com","Voylla Fashions Pvt Ltd, Address: J 449-450., RIICO Industrial Area Sitapura Near Chatrala Circle Jaipur, Rajasthan-302022; Phone: +91 76761 11022; Email: help@voylla.com",450.0,"['https://images.voylla.com/i/1015362/large/fashion-necklaces-795-rv2211t304-ms-20210507-10264-3jayff.jpg', 'https://images.voylla.com/voylla_iso_cert_13_08_19.jpg', 'https://images.voylla.com/voylla_store_map_13_08_19.jpg']",(Unboxed) - Fashion Necklaces,649.0,Fashion Necklaces This is a non returnable item. Fashion jewelry lasts longer when kept dry and free of chemicals. Follow This simple rule: Your jewelry should be the last thing you put on and the first thing you take off.,Necklace,Gold,Generic,,,,Alloy,,High Polish,Traditional and Classic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,"Voylla Fashions Pvt Ltd J 449-450., RIICO Industrial Area Sitapura Near Chatrala Circle Jaipur, Rajasthan-302022; Phone: +91 76761 11022; Email: help@voylla.com","Voylla Fashions Pvt Ltd, Address: J 449-450., RIICO Industrial Area Sitapura Near Chatrala Circle Jaipur, Rajasthan-302022; Phone: +91 76761 11022; Email: help@voylla.com",450.0,"['https://images.voylla.com/i/1015314/large/fashion-necklaces-747-rv1731t304-ms-20210507-10264-5ehzto.jpg', 'https://images.voylla.com/voylla_iso_cert_13_08_19.jpg', 'https://images.voylla.com/voylla_store_map_13_08_19.jpg']",(Unboxed) - Fashion Necklaces,649.0,Fashion Necklaces This is a non returnable item. Fashion jewelry lasts longer when kept dry and free of chemicals. Follow This simple rule: Your jewelry should be the last thing you put on and the first thing you take off.,Necklace,Gold,Generic,,,,Alloy,,High Polish,Traditional and Classic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,"Voylla Fashions Pvt Ltd J 449-450., RIICO Industrial Area Sitapura Near Chatrala Circle Jaipur, Rajasthan-302022; Phone: +91 76761 11022; Email: help@voylla.com","Voylla Fashions Pvt Ltd, Address: J 449-450., RIICO Industrial Area Sitapura Near Chatrala Circle Jaipur, Rajasthan-302022; Phone: +91 76761 11022; Email: help@voylla.com",450.0,"['https://images.voylla.com/i/1011946/large/short-necklaces-traditional-97-rv0644t302-ms-20210416-24357-12lvfcl.jpg', 'https://images.voylla.com/voylla_iso_cert_13_08_19.jpg', 'https://images.voylla.com/voylla_store_map_13_08_19.jpg']",Short Necklaces Traditional,649.0,"This piece of jewellery may have minor defects that are not easily detected when someone wears it. We check every piece of jewellery to ensure that these defects are minor in nature and do not impact the look and aesthetic of the jewellery. Moreover, these defects are not easily noticeable by others when someone wears it. The image shown here is of the actual product that will be shipped to you Fashion Necklaces. This is a non returnable item. But do remember, fashion jewelry lasts longer when kept dry and free of chemicals. Follow this simple rule: Your jewelry should be the last thing you put on and the first thing you take off.",Necklace,Silver,Generic,,,,Beads,,High Polish,Traditional and Classic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,"Voylla Fashions Pvt Ltd J 449-450., RIICO Industrial Area Sitapura Near Chatrala Circle Jaipur, Rajasthan-302022; Phone: +91 76761 11022; Email: help@voylla.com","Voylla Fashions Pvt Ltd, Address: J 449-450., RIICO Industrial Area Sitapura Near Chatrala Circle Jaipur, Rajasthan-302022; Phone: +91 76761 11022; Email: help@voylla.com",450.0,"['https://images.voylla.com/i/1011876/large/short-necklaces-traditional-37-rv0034t305-ms-20210416-10583-1tw94gw.jpg', 'https://images.voylla.com/voylla_iso_cert_13_08_19.jpg', 'https://images.voylla.com/voylla_store_map_13_08_19.jpg']",Short Necklaces Traditional,649.0,"This piece of jewellery may have minor defects that are not easily detected when someone wears it. We check every piece of jewellery to ensure that these defects are minor in nature and do not impact the look and aesthetic of the jewellery. Moreover, these defects are not easily noticeable by others when someone wears it. The image shown here is of the actual product that will be shipped to you Fashion Necklaces. This is a non returnable item. But do remember, fashion jewelry lasts longer when kept dry and free of chemicals. Follow this simple rule: Your jewelry should be the last thing you put on and the first thing you take off.",Necklace,Silver,Generic,,,,Beads,,High Polish,Traditional and Classic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,"Voylla Fashions Pvt Ltd J 449-450., RIICO Industrial Area Sitapura Near Chatrala Circle Jaipur, Rajasthan-302022; Phone: +91 76761 11022; Email: help@voylla.com","Voylla Fashions Pvt Ltd, Address: J 449-450., RIICO Industrial Area Sitapura Near Chatrala Circle Jaipur, Rajasthan-302022; Phone: +91 76761 11022; Email: help@voylla.com",450.0,"['https://images.voylla.com/i/1004901/large/kalbelia-enameled-statement-necklace-1-vmjai43182-ms-20210121-28408-19ijlak.jpg', 'https://images.voylla.com/i/1004903/large/kalbelia-enameled-statement-necklace-1-vmjai43182-20210121-28408-5k4tpc.jpg', 'https://images.voylla.com/i/1004905/large/kalbelia-enameled-statement-necklace-1-vmjai43182-20210121-28408-566ynh.jpg', 'https://images.voylla.com/i/1004907/large/kalbelia-enameled-statement-necklace-1-vmjai43182-20210121-28408-1kpqyk0.jpg', 'https://images.voylla.com/i/1004909/large/kalbelia-enameled-statement-necklace-1-vmjai43182-20210121-28408-ac3h8v.jpg', 'https://images.voylla.com/i/1004911/large/kalbelia-enameled-statement-necklace-1-vmjai43182-20210121-28408-l2fseg.jpg', 'https://images.voylla.com/voylla_iso_cert_13_08_19.jpg', 'https://images.voylla.com/voylla_store_map_13_08_19.jpg']",Kalbelia Enameled Statement Necklace,649.0,"This Kalbelia inspired statement necklace has been fashioned out of brass. Beautifully enameled with black beads and pink pom pom, this oxidized silver-plated necklace can be paired with a saree or suit. ",Necklace,Silver,Generic,,,,Brass,1 Necklace,High Polish,Classic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,"Voylla Fashions Pvt Ltd J 449-450., RIICO Industrial Area Sitapura Near Chatrala Circle Jaipur, Rajasthan-302022; Phone: +91 76761 11022; Email: help@voylla.com","Voylla Fashions Pvt Ltd, Address: J 449-450., RIICO Industrial Area Sitapura Near Chatrala Circle Jaipur, Rajasthan-302022; Phone: +91 76761 11022; Email: help@voylla.com",450.0,"['https://images.voylla.com/i/1004133/large/aham-brahmasmi-rudraksha-beads-adorned-necklace-vmjai43138-ms-20201205-1058-1aub4ol.jpg', 'https://images.voylla.com/i/1004135/large/aham-brahmasmi-rudraksha-beads-adorned-necklace-vmjai43138-20201205-1058-19fages.jpg', 'https://images.voylla.com/i/1004137/large/aham-brahmasmi-rudraksha-beads-adorned-necklace-vmjai43138-20201205-1058-p2y60j.jpg', 'https://images.voylla.com/i/1004139/large/aham-brahmasmi-rudraksha-beads-adorned-necklace-vmjai43138-20201205-1058-ld9pf6.jpg', 'https://images.voylla.com/i/1004140/large/aham-brahmasmi-rudraksha-beads-adorned-necklace-vmjai43138-20201205-1058-1fbds6c.jpg', 'https://images.voylla.com/voylla_iso_cert_13_08_19.jpg', 'https://images.voylla.com/voylla_store_map_13_08_19.jpg']",Aham Brahmasmi Rudraksha Beads Adorned Necklace,649.0,"The yogic principles of self exploration and oneness with the self have inspired this necklace, featuring half-moon motifs. Adorned with Rudraksha beads, the brass necklace has been given an oxidised plating. This is a lightweight, comfortable and versatile piece.",Necklace,Silver,Geometric,,,,Brass,1 Necklace,Enamel,Classic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,"Voylla Fashions Pvt Ltd J 449-450., RIICO Industrial Area Sitapura Near Chatrala Circle Jaipur, Rajasthan-302022; Phone: +91 76761 11022; Email: help@voylla.com","Voylla Fashions Pvt Ltd, Address: J 449-450., RIICO Industrial Area Sitapura Near Chatrala Circle Jaipur, Rajasthan-302022; Phone: +91 76761 11022; Email: help@voylla.com",450.0,"['https://images.voylla.com/i/980236/large/aztec-bar-tribal-inspired-choker-necklace-vmjai41980-ms-20200304-17090-e2r78g.jpg', 'https://images.voylla.com/i/980237/large/aztec-bar-tribal-inspired-choker-necklace-vmjai41980-20200304-17090-mqv3wl.jpg', 'https://images.voylla.com/i/980238/large/aztec-bar-tribal-inspired-choker-necklace-vmjai41980-20200304-17090-1z0oo6y.jpg', 'https://images.voylla.com/i/980239/large/aztec-bar-tribal-inspired-choker-necklace-vmjai41980-20200304-17090-1sqkd4.jpg', 'https://images.voylla.com/voylla_iso_cert_13_08_19.jpg', 'https://images.voylla.com/voylla_store_map_13_08_19.jpg']",Aztec Bar Tribal Inspired Choker Necklace,649.0,"Brass choker necklace, inspired by tribal jewelry designs. Oxidised silver plated and embossed with symbols. Pair with party attire.
This piece of jewelry comes with the Voylla assurance of quality and durability. Caring for your fashion jewelry: We, at Voylla, take care of every piece of jewelry so that you don't spend hours caring for them. But do remember, fashion jewelry lasts longer when kept dry and free of chemicals. Follow this simple rule: Your jewelry should be the last thing you put on and the first thing you take off.",Necklace,Silver,Geometric,5.1 mm (0.2 inches),14.61 cm (5.75 inches),18.53 gms,Brass,1 Necklace,Oxidised,Classic,,,,,,,,,,,,,,,,,,,,20.32 cm (8.0 inches),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,"Voylla Fashions Pvt Ltd J 449-450., RIICO Industrial Area Sitapura Near Chatrala Circle Jaipur, Rajasthan-302022; Phone: +91 76761 11022; Email: help@voylla.com","Voylla Fashions Pvt Ltd, Address: J 449-450., RIICO Industrial Area Sitapura Near Chatrala Circle Jaipur, Rajasthan-302022; Phone: +91 76761 11022; Email: help@voylla.com",450.0,"['https://images.voylla.com/i/784284/large/adorned-spin-tribal-figured-necklace-vmjai40464-ms-20190212-32678-1nxxo5m.jpg', 'https://images.voylla.com/i/784285/large/adorned-spin-tribal-figured-necklace-vmjai40464-20190212-32678-2glywg.jpg', 'https://images.voylla.com/i/784287/large/adorned-spin-tribal-figured-necklace-vmjai40464-20190212-32678-13a5if2.jpg', 'https://images.voylla.com/i/784289/large/adorned-spin-tribal-figured-necklace-vmjai40464-20190212-32678-1wek6h2.jpg', 'https://images.voylla.com/i/784291/large/adorned-spin-tribal-figured-necklace-vmjai40464-20190212-32678-7sj1lg.jpg', 'https://images.voylla.com/i/784293/large/adorned-spin-tribal-figured-necklace-vmjai40464-20190212-32678-1c4o02d.jpg', 'https://images.voylla.com/voylla_iso_cert_13_08_19.jpg', 'https://images.voylla.com/voylla_store_map_13_08_19.jpg']",Adorned Spin Tribal Figured Necklace,649.0,"Adorned with tribal figures and motifs found in Warli painting and circular designs inspired by the fidget toy, this necklace has been fashioned out of brass. Wear the oxidised silver plated neckpiece with a casual kurta.
This piece of jewelry comes with the Voylla assurance of quality and durability. Caring for your fashion jewelry: We, at Voylla, take care of every piece of jewelry so that you don't spend hours caring for them. But do remember, fashion jewelry lasts longer when kept dry and free of chemicals. Follow this simple rule: Your jewelry should be the last thing you put on and the first thing you take off.",Necklace,Silver,Geometric,5.08 cm (2.0 inches),2.54 cm (1.0 inches),11.63 gms,Brass,1 Necklace,Oxidised,Classic,,,,,,,,,,,,,,,,,,,,63.5 cm (25.0 inches),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,"Voylla Fashions Pvt Ltd J 449-450., RIICO Industrial Area Sitapura Near Chatrala Circle Jaipur, Rajasthan-302022; Phone: +91 76761 11022; Email: help@voylla.com","Voylla Fashions Pvt Ltd, Address: J 449-450., RIICO Industrial Area Sitapura Near Chatrala Circle Jaipur, Rajasthan-302022; Phone: +91 76761 11022; Email: help@voylla.com",50.0,"['https://images.voylla.com/i/1021766/large/mask-chains-yellow-gold-fashion-chain-vmjai43345-ms-20210523-25042-1ldrnne.jpg', 'https://images.voylla.com/i/1021767/large/mask-chains-yellow-gold-fashion-chain-vmjai43345-20210523-25042-5ec6vd.jpg', 'https://images.voylla.com/i/1021768/large/mask-chains-yellow-gold-fashion-chain-vmjai43345-20210523-25042-w1o6d9.jpg', 'https://images.voylla.com/i/1021769/large/mask-chains-yellow-gold-fashion-chain-vmjai43345-20210523-25042-bh2jer.jpg', 'https://images.voylla.com/i/1021770/large/mask-chains-yellow-gold-fashion-chain-vmjai43345-20210523-25042-1j31ca1.jpg', 'https://images.voylla.com/voylla_iso_cert_13_08_19.jpg', 'https://images.voylla.com/voylla_store_map_13_08_19.jpg']",Mask Chains Yellow Gold Fashion Chain,449.0,This lovely statement chain features sections of beautiful stones and white pearls. This yellow gold chain is crafted out of solid brass and goes well with many different looks.,Chain,Gold,Geometric,,,,Brass,,Plain,Classic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,"Voylla Fashions Pvt Ltd J 449-450., RIICO Industrial Area Sitapura Near Chatrala Circle Jaipur, Rajasthan-302022; Phone: +91 76761 11022; Email: help@voylla.com","Voylla Fashions Pvt Ltd, Address: J 449-450., RIICO Industrial Area Sitapura Near Chatrala Circle Jaipur, Rajasthan-302022; Phone: +91 76761 11022; Email: help@voylla.com",50.0,"['https://images.voylla.com/i/1021831/large/mask-chains-layered-motif-chain-vmjai43338-ms-20210523-25042-gnl2ml.jpg', 'https://images.voylla.com/i/1021832/large/mask-chains-layered-motif-chain-vmjai43338-20210523-25042-1ck0til.jpg', 'https://images.voylla.com/i/1021833/large/mask-chains-layered-motif-chain-vmjai43338-20210523-25042-1rzdza1.jpg', 'https://images.voylla.com/i/1021834/large/mask-chains-layered-motif-chain-vmjai43338-20210523-25042-1gpglpz.jpg', 'https://images.voylla.com/i/1021835/large/mask-chains-layered-motif-chain-vmjai43338-20210523-25042-166xib.jpg', 'https://images.voylla.com/voylla_iso_cert_13_08_19.jpg', 'https://images.voylla.com/voylla_store_map_13_08_19.jpg']",Mask Chains Layered Motif Chain,449.0,Get the look of layers all in one chain. This chain features multiple strands and sections of enameled colorful hearts forming a flower. All finished in lustrous yellow gold plating and is crafted out in solid brass.,Chain,Gold,Generic,,,,Brass,1 Chain,High Polish,Classic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,"Voylla Fashions Pvt Ltd J 449-450., RIICO Industrial Area Sitapura Near Chatrala Circle Jaipur, Rajasthan-302022; Phone: +91 76761 11022; Email: help@voylla.com","Voylla Fashions Pvt Ltd, Address: J 449-450., RIICO Industrial Area Sitapura Near Chatrala Circle Jaipur, Rajasthan-302022; Phone: +91 76761 11022; Email: help@voylla.com",50.0,"['https://images.voylla.com/i/1021786/large/mask-chains-yellow-gold-butterfly-chain-vmjai43352-ms-20210523-25042-e7gswe.jpg', 'https://images.voylla.com/i/1021787/large/mask-chains-yellow-gold-butterfly-chain-vmjai43352-20210523-25042-44ygnz.jpg', 'https://images.voylla.com/i/1021788/large/mask-chains-yellow-gold-butterfly-chain-vmjai43352-20210523-25042-wdaeh3.jpg', 'https://images.voylla.com/i/1021789/large/mask-chains-yellow-gold-butterfly-chain-vmjai43352-20210523-25042-1kkh9l3.jpg', 'https://images.voylla.com/i/1021790/large/mask-chains-yellow-gold-butterfly-chain-vmjai43352-20210523-25042-8s2abw.jpg', 'https://images.voylla.com/voylla_iso_cert_13_08_19.jpg', 'https://images.voylla.com/voylla_store_map_13_08_19.jpg']",Mask Chains Yellow Gold Butterfly Chain,449.0,"If it is a casual or formal event, this enameled butterfly chain is a winner for sure. This beautiful chain has been made out of brass and finished in yellow gold for a lustrous and rich look. You can wear it with a dress or skirt.",Chain,Gold,Geometric,,,,Brass,,Enamel,Classic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
